"input"	"translation"
"ADCY10_mut"	"R-HSA-162582"
"ADCY10_mut"	"R-HSA-5358351"
"INTU_mut"	"R-HSA-5610787"
"INTU_mut"	"R-HSA-162582"
"INTU_mut"	"R-HSA-5358351"
"KIF7_mut"	"R-HSA-5610787"
"KIF7_mut"	"R-HSA-5632684"
"KIF7_mut"	"R-HSA-162582"
"KIF7_mut"	"R-HSA-5358351"
"DZIP1_mut"	"R-HSA-5632684"
"DZIP1_mut"	"R-HSA-162582"
"DZIP1_mut"	"R-HSA-5358351"
"SPOP_mut"	"R-HSA-5632684"
"SPOP_mut"	"R-HSA-162582"
"SPOP_mut"	"R-HSA-5358351"
"DISP2_mut"	"R-HSA-5358346"
"DISP2_mut"	"R-HSA-5362798"
"DISP2_mut"	"R-HSA-162582"
"DISP2_mut"	"R-HSA-5358351"
"NOTUM_mut"	"R-HSA-5358346"
"NOTUM_mut"	"R-HSA-392499"
"NOTUM_mut"	"R-HSA-597592"
"NOTUM_mut"	"R-HSA-8957275"
"NOTUM_mut"	"R-HSA-381426"
"NOTUM_mut"	"R-HSA-5362798"
"NOTUM_mut"	"R-HSA-162582"
"NOTUM_mut"	"R-HSA-5358351"
"SCUBE2_mut"	"R-HSA-5358346"
"SCUBE2_mut"	"R-HSA-5362798"
"SCUBE2_mut"	"R-HSA-162582"
"SCUBE2_mut"	"R-HSA-5358351"
"ALAS2_mut"	"R-HSA-189451"
"ALAS2_mut"	"R-HSA-1430728"
"ALAS2_mut"	"R-HSA-189445"
"A2M_mut"	"R-HSA-109582"
"A2M_mut"	"R-HSA-76002"
"A2M_mut"	"R-HSA-114608"
"A2M_mut"	"R-HSA-76005"
"AHSG_mut"	"R-HSA-109582"
"AHSG_mut"	"R-HSA-168256"
"AHSG_mut"	"R-HSA-168249"
"AHSG_mut"	"R-HSA-392499"
"AHSG_mut"	"R-HSA-6798695"
"AHSG_mut"	"R-HSA-76002"
"AHSG_mut"	"R-HSA-114608"
"AHSG_mut"	"R-HSA-597592"
"AHSG_mut"	"R-HSA-8957275"
"AHSG_mut"	"R-HSA-381426"
"AHSG_mut"	"R-HSA-76005"
"ANGPT1_mut"	"R-HSA-109582"
"ANGPT1_mut"	"R-HSA-5683057"
"ANGPT1_mut"	"R-HSA-5684996"
"ANGPT1_mut"	"R-HSA-5673001"
"ANGPT1_mut"	"R-HSA-162582"
"APOH_mut"	"R-HSA-109582"
"APOH_mut"	"R-HSA-76002"
"APOH_mut"	"R-HSA-114608"
"APOH_mut"	"R-HSA-76005"
"ECM1_mut"	"R-HSA-109582"
"ECM1_mut"	"R-HSA-76002"
"ECM1_mut"	"R-HSA-114608"
"ECM1_mut"	"R-HSA-76005"
"GUCY1A2_mut"	"R-HSA-109582"
"GUCY1A2_mut"	"R-HSA-397014"
"GUCY1A2_mut"	"R-HSA-418346"
"GUCY1A2_mut"	"R-HSA-445355"
"GUCY1A3_mut"	"R-HSA-109582"
"GUCY1A3_mut"	"R-HSA-397014"
"GUCY1A3_mut"	"R-HSA-392154"
"GUCY1A3_mut"	"R-HSA-418346"
"GUCY1A3_mut"	"R-HSA-445355"
"ISLR_mut"	"R-HSA-109582"
"ISLR_mut"	"R-HSA-76002"
"ISLR_mut"	"R-HSA-114608"
"ISLR_mut"	"R-HSA-76005"
"ITIH3_mut"	"R-HSA-109582"
"ITIH3_mut"	"R-HSA-76002"
"ITIH3_mut"	"R-HSA-114608"
"ITIH3_mut"	"R-HSA-76005"
"ITIH4_mut"	"R-HSA-109582"
"ITIH4_mut"	"R-HSA-76002"
"ITIH4_mut"	"R-HSA-114608"
"ITIH4_mut"	"R-HSA-76005"
"LY6G6F_mut"	"R-HSA-109582"
"LY6G6F_mut"	"R-HSA-76002"
"LY6G6F_mut"	"R-HSA-114608"
"LY6G6F_mut"	"R-HSA-76005"
"MAGED2_mut"	"R-HSA-109582"
"MAGED2_mut"	"R-HSA-76002"
"MAGED2_mut"	"R-HSA-114608"
"MAGED2_mut"	"R-HSA-76005"
"MMRN1_mut"	"R-HSA-109582"
"MMRN1_mut"	"R-HSA-76002"
"MMRN1_mut"	"R-HSA-114608"
"MMRN1_mut"	"R-HSA-76005"
"MPL_mut"	"R-HSA-109582"
"MPL_mut"	"R-HSA-76009"
"MPL_mut"	"R-HSA-76002"
"PCDH7_mut"	"R-HSA-109582"
"PCDH7_mut"	"R-HSA-76002"
"PCDH7_mut"	"R-HSA-114608"
"PCDH7_mut"	"R-HSA-9012999"
"PCDH7_mut"	"R-HSA-8980692"
"PCDH7_mut"	"R-HSA-9013026"
"PCDH7_mut"	"R-HSA-76005"
"PCDH7_mut"	"R-HSA-162582"
"PCDH7_mut"	"R-HSA-194315"
"PCDH7_mut"	"R-HSA-9716542"
"PCYOX1L_mut"	"R-HSA-109582"
"PCYOX1L_mut"	"R-HSA-76002"
"PCYOX1L_mut"	"R-HSA-114608"
"PCYOX1L_mut"	"R-HSA-76005"
"PDE5A_mut"	"R-HSA-109582"
"PDE5A_mut"	"R-HSA-397014"
"PDE5A_mut"	"R-HSA-392154"
"PDE5A_mut"	"R-HSA-418346"
"PDE5A_mut"	"R-HSA-9012999"
"PDE5A_mut"	"R-HSA-9706574"
"PDE5A_mut"	"R-HSA-9013422"
"PDE5A_mut"	"R-HSA-162582"
"PDE5A_mut"	"R-HSA-194315"
"PDE5A_mut"	"R-HSA-9716542"
"PDE5A_mut"	"R-HSA-445355"
"PDE5A_mut"	"R-HSA-418457"
"PDE9A_mut"	"R-HSA-109582"
"PDE9A_mut"	"R-HSA-392154"
"PDE9A_mut"	"R-HSA-418346"
"PDE9A_mut"	"R-HSA-418457"
"PHACTR2_mut"	"R-HSA-109582"
"PHACTR2_mut"	"R-HSA-76002"
"PHACTR2_mut"	"R-HSA-114608"
"PHACTR2_mut"	"R-HSA-76005"
"QSOX1_mut"	"R-HSA-109582"
"QSOX1_mut"	"R-HSA-168256"
"QSOX1_mut"	"R-HSA-168249"
"QSOX1_mut"	"R-HSA-392499"
"QSOX1_mut"	"R-HSA-6798695"
"QSOX1_mut"	"R-HSA-76002"
"QSOX1_mut"	"R-HSA-114608"
"QSOX1_mut"	"R-HSA-597592"
"QSOX1_mut"	"R-HSA-8957275"
"QSOX1_mut"	"R-HSA-381426"
"QSOX1_mut"	"R-HSA-76005"
"RAB27B_mut"	"R-HSA-109582"
"RAB27B_mut"	"R-HSA-199991"
"RAB27B_mut"	"R-HSA-392499"
"RAB27B_mut"	"R-HSA-76002"
"RAB27B_mut"	"R-HSA-114608"
"RAB27B_mut"	"R-HSA-597592"
"RAB27B_mut"	"R-HSA-8876198"
"RAB27B_mut"	"R-HSA-8873719"
"RAB27B_mut"	"R-HSA-9007101"
"RAB27B_mut"	"R-HSA-76005"
"RAB27B_mut"	"R-HSA-5653656"
"SCG3_mut"	"R-HSA-109582"
"SCG3_mut"	"R-HSA-392499"
"SCG3_mut"	"R-HSA-76002"
"SCG3_mut"	"R-HSA-114608"
"SCG3_mut"	"R-HSA-597592"
"SCG3_mut"	"R-HSA-8957275"
"SCG3_mut"	"R-HSA-381426"
"SCG3_mut"	"R-HSA-76005"
"SERPINA3_mut"	"R-HSA-109582"
"SERPINA3_mut"	"R-HSA-168256"
"SERPINA3_mut"	"R-HSA-168249"
"SERPINA3_mut"	"R-HSA-6798695"
"SERPINA3_mut"	"R-HSA-76002"
"SERPINA3_mut"	"R-HSA-114608"
"SERPINA3_mut"	"R-HSA-76005"
"SERPINA4_mut"	"R-HSA-109582"
"SERPINA4_mut"	"R-HSA-76002"
"SERPINA4_mut"	"R-HSA-114608"
"SERPINA4_mut"	"R-HSA-76005"
"SYTL4_mut"	"R-HSA-109582"
"SYTL4_mut"	"R-HSA-76002"
"SYTL4_mut"	"R-HSA-114608"
"SYTL4_mut"	"R-HSA-76005"
"TTN_mut"	"R-HSA-109582"
"TTN_mut"	"R-HSA-397014"
"TTN_mut"	"R-HSA-76002"
"TTN_mut"	"R-HSA-114608"
"TTN_mut"	"R-HSA-76005"
"TTN_mut"	"R-HSA-390522"
"VEGFC_mut"	"R-HSA-109582"
"VEGFC_mut"	"R-HSA-76002"
"VEGFC_mut"	"R-HSA-114608"
"VEGFC_mut"	"R-HSA-76005"
"VEGFC_mut"	"R-HSA-162582"
"VEGFC_mut"	"R-HSA-9006934"
"VEGFC_mut"	"R-HSA-194138"
"VEGFC_mut"	"R-HSA-195399"
"VEGFC_mut"	"R-HSA-194313"
"WDR1_mut"	"R-HSA-109582"
"WDR1_mut"	"R-HSA-76002"
"WDR1_mut"	"R-HSA-114608"
"WDR1_mut"	"R-HSA-76005"
"FTCD_mut"	"R-HSA-70921"
"FTCD_mut"	"R-HSA-1430728"
"FTCD_mut"	"R-HSA-71291"
"HAL_mut"	"R-HSA-70921"
"HAL_mut"	"R-HSA-1430728"
"HAL_mut"	"R-HSA-71291"
"HDC_mut"	"R-HSA-70921"
"HDC_mut"	"R-HSA-1430728"
"HDC_mut"	"R-HSA-71291"
"UROC1_mut"	"R-HSA-70921"
"UROC1_mut"	"R-HSA-1430728"
"UROC1_mut"	"R-HSA-71291"
"ENPP2_mut"	"R-HSA-450520"
"ENPP2_mut"	"R-HSA-1430728"
"ENPP2_mut"	"R-HSA-8953854"
"ENPP2_mut"	"R-HSA-196854"
"ENPP2_mut"	"R-HSA-196849"
"ENPP2_mut"	"R-HSA-450531"
"ENPP2_mut"	"R-HSA-199220"
"INSR_mut"	"R-HSA-74713"
"INSR_mut"	"R-HSA-77387"
"INSR_mut"	"R-HSA-74751"
"INSR_mut"	"R-HSA-9006925"
"INSR_mut"	"R-HSA-199418"
"INSR_mut"	"R-HSA-6811558"
"INSR_mut"	"R-HSA-1257604"
"INSR_mut"	"R-HSA-162582"
"INSR_mut"	"R-HSA-74749"
"INSR_mut"	"R-HSA-74752"
"INSR_mut"	"R-HSA-9006934"
"ABCA13_mut"	"R-HSA-168256"
"ABCA13_mut"	"R-HSA-168249"
"ABCA13_mut"	"R-HSA-6798695"
"AGL_mut"	"R-HSA-168256"
"AGL_mut"	"R-HSA-168249"
"AGL_mut"	"R-HSA-1430728"
"AGL_mut"	"R-HSA-71387"
"AGL_mut"	"R-HSA-6798695"
"AIM2_mut"	"R-HSA-168256"
"AIM2_mut"	"R-HSA-168249"
"AIM2_mut"	"R-HSA-168643"
"AMPD3_mut"	"R-HSA-168256"
"AMPD3_mut"	"R-HSA-168249"
"AMPD3_mut"	"R-HSA-1430728"
"AMPD3_mut"	"R-HSA-15869"
"AMPD3_mut"	"R-HSA-6798695"
"AMPD3_mut"	"R-HSA-8956321"
"AMPD3_mut"	"R-HSA-74217"
"ANPEP_mut"	"R-HSA-168256"
"ANPEP_mut"	"R-HSA-168249"
"ANPEP_mut"	"R-HSA-2022377"
"ANPEP_mut"	"R-HSA-392499"
"ANPEP_mut"	"R-HSA-6798695"
"ANPEP_mut"	"R-HSA-2980736"
"ARG1_mut"	"R-HSA-168256"
"ARG1_mut"	"R-HSA-168249"
"ARG1_mut"	"R-HSA-1430728"
"ARG1_mut"	"R-HSA-71291"
"ARG1_mut"	"R-HSA-6798695"
"ATP11A_mut"	"R-HSA-168256"
"ATP11A_mut"	"R-HSA-168249"
"ATP11A_mut"	"R-HSA-983712"
"ATP11A_mut"	"R-HSA-936837"
"ATP11A_mut"	"R-HSA-6798695"
"ATP11A_mut"	"R-HSA-382551"
"ATP11B_mut"	"R-HSA-168256"
"ATP11B_mut"	"R-HSA-168249"
"ATP11B_mut"	"R-HSA-983712"
"ATP11B_mut"	"R-HSA-936837"
"ATP11B_mut"	"R-HSA-6798695"
"ATP11B_mut"	"R-HSA-382551"
"ATP6V0A4_mut"	"R-HSA-168256"
"ATP6V0A4_mut"	"R-HSA-168249"
"ATP6V0A4_mut"	"R-HSA-77387"
"ATP6V0A4_mut"	"R-HSA-983712"
"ATP6V0A4_mut"	"R-HSA-917937"
"ATP6V0A4_mut"	"R-HSA-1222556"
"ATP6V0A4_mut"	"R-HSA-162582"
"ATP6V0A4_mut"	"R-HSA-74752"
"ATP6V0A4_mut"	"R-HSA-9006934"
"ATP6V0A4_mut"	"R-HSA-917977"
"ATP6V0A4_mut"	"R-HSA-382551"
"ATP8A1_mut"	"R-HSA-168256"
"ATP8A1_mut"	"R-HSA-168249"
"ATP8A1_mut"	"R-HSA-983712"
"ATP8A1_mut"	"R-HSA-936837"
"ATP8A1_mut"	"R-HSA-6798695"
"ATP8A1_mut"	"R-HSA-382551"
"ATP8B4_mut"	"R-HSA-168256"
"ATP8B4_mut"	"R-HSA-168249"
"ATP8B4_mut"	"R-HSA-983712"
"ATP8B4_mut"	"R-HSA-936837"
"ATP8B4_mut"	"R-HSA-6798695"
"ATP8B4_mut"	"R-HSA-382551"
"C1QA_mut"	"R-HSA-168256"
"C1QA_mut"	"R-HSA-168249"
"CD180_mut"	"R-HSA-168256"
"CD180_mut"	"R-HSA-168249"
"CD180_mut"	"R-HSA-166016"
"CD180_mut"	"R-HSA-168898"
"CD93_mut"	"R-HSA-168256"
"CD93_mut"	"R-HSA-168249"
"CD93_mut"	"R-HSA-6798695"
"CECR1_mut"	"R-HSA-168256"
"CECR1_mut"	"R-HSA-168249"
"CECR1_mut"	"R-HSA-392499"
"CECR1_mut"	"R-HSA-6798695"
"CECR1_mut"	"R-HSA-5683826"
"CKAP4_mut"	"R-HSA-168256"
"CKAP4_mut"	"R-HSA-168249"
"CKAP4_mut"	"R-HSA-392499"
"CKAP4_mut"	"R-HSA-6798695"
"CKAP4_mut"	"R-HSA-597592"
"CKAP4_mut"	"R-HSA-8957275"
"CKAP4_mut"	"R-HSA-9012999"
"CKAP4_mut"	"R-HSA-9696270"
"CKAP4_mut"	"R-HSA-9696264"
"CKAP4_mut"	"R-HSA-381426"
"CKAP4_mut"	"R-HSA-162582"
"CKAP4_mut"	"R-HSA-194315"
"CKAP4_mut"	"R-HSA-9716542"
"CKAP4_mut"	"R-HSA-5683826"
"CRISP3_mut"	"R-HSA-168256"
"CRISP3_mut"	"R-HSA-168249"
"CRISP3_mut"	"R-HSA-6798695"
"CRISPLD2_mut"	"R-HSA-168256"
"CRISPLD2_mut"	"R-HSA-168249"
"CRISPLD2_mut"	"R-HSA-6798695"
"DDX3X_mut"	"R-HSA-168256"
"DDX3X_mut"	"R-HSA-168249"
"DDX3X_mut"	"R-HSA-6798695"
"DNAJC13_mut"	"R-HSA-168256"
"DNAJC13_mut"	"R-HSA-168249"
"DNAJC13_mut"	"R-HSA-6798695"
"DOK3_mut"	"R-HSA-168256"
"DOK3_mut"	"R-HSA-168249"
"DOK3_mut"	"R-HSA-6798695"
"ENPP4_mut"	"R-HSA-168256"
"ENPP4_mut"	"R-HSA-168249"
"ENPP4_mut"	"R-HSA-6798695"
"EPX_mut"	"R-HSA-168256"
"EPX_mut"	"R-HSA-168249"
"EPX_mut"	"R-HSA-6798695"
"FGL2_mut"	"R-HSA-168256"
"FGL2_mut"	"R-HSA-168249"
"FGL2_mut"	"R-HSA-6798695"
"FLG2_mut"	"R-HSA-168256"
"FLG2_mut"	"R-HSA-168249"
"FLG2_mut"	"R-HSA-6798695"
"FRK_mut"	"R-HSA-168256"
"FRK_mut"	"R-HSA-168249"
"FRK_mut"	"R-HSA-9006925"
"FRK_mut"	"R-HSA-6798695"
"FRK_mut"	"R-HSA-1257604"
"FRK_mut"	"R-HSA-6807070"
"FRK_mut"	"R-HSA-8948751"
"FRK_mut"	"R-HSA-162582"
"FRMPD3_mut"	"R-HSA-168256"
"FRMPD3_mut"	"R-HSA-168249"
"FRMPD3_mut"	"R-HSA-6798695"
"HRNR_mut"	"R-HSA-168256"
"HRNR_mut"	"R-HSA-168249"
"HRNR_mut"	"R-HSA-6798695"
"LPO_mut"	"R-HSA-168256"
"LPO_mut"	"R-HSA-168249"
"LPO_mut"	"R-HSA-1222556"
"LRG1_mut"	"R-HSA-168256"
"LRG1_mut"	"R-HSA-168249"
"LRG1_mut"	"R-HSA-6798695"
"MAN2B1_mut"	"R-HSA-168256"
"MAN2B1_mut"	"R-HSA-168249"
"MAN2B1_mut"	"R-HSA-1430728"
"MAN2B1_mut"	"R-HSA-71387"
"MAN2B1_mut"	"R-HSA-6798695"
"MANBA_mut"	"R-HSA-168256"
"MANBA_mut"	"R-HSA-168249"
"MANBA_mut"	"R-HSA-8853383"
"MANBA_mut"	"R-HSA-1430728"
"MANBA_mut"	"R-HSA-71387"
"MANBA_mut"	"R-HSA-6798695"
"MNDA_mut"	"R-HSA-168256"
"MNDA_mut"	"R-HSA-168249"
"MNDA_mut"	"R-HSA-6798695"
"MS4A3_mut"	"R-HSA-168256"
"MS4A3_mut"	"R-HSA-168249"
"MS4A3_mut"	"R-HSA-6798695"
"MVP_mut"	"R-HSA-168256"
"MVP_mut"	"R-HSA-168249"
"MVP_mut"	"R-HSA-6798695"
"NBEAL2_mut"	"R-HSA-168256"
"NBEAL2_mut"	"R-HSA-168249"
"NBEAL2_mut"	"R-HSA-6798695"
"NLRP1_mut"	"R-HSA-168256"
"NLRP1_mut"	"R-HSA-622312"
"NLRP1_mut"	"R-HSA-168249"
"NLRP1_mut"	"R-HSA-168643"
"NLRP1_mut"	"R-HSA-844455"
"OLFM4_mut"	"R-HSA-168256"
"OLFM4_mut"	"R-HSA-168249"
"OLFM4_mut"	"R-HSA-6798695"
"PIGR_mut"	"R-HSA-168256"
"PIGR_mut"	"R-HSA-168249"
"PIGR_mut"	"R-HSA-6798695"
"PRG3_mut"	"R-HSA-168256"
"PRG3_mut"	"R-HSA-168249"
"PRG3_mut"	"R-HSA-6798695"
"PTPRB_mut"	"R-HSA-168256"
"PTPRB_mut"	"R-HSA-168249"
"PTPRB_mut"	"R-HSA-6798695"
"PTPRN2_mut"	"R-HSA-168256"
"PTPRN2_mut"	"R-HSA-168249"
"PTPRN2_mut"	"R-HSA-6798695"
"RAB31_mut"	"R-HSA-168256"
"RAB31_mut"	"R-HSA-168249"
"RAB31_mut"	"R-HSA-199991"
"RAB31_mut"	"R-HSA-392499"
"RAB31_mut"	"R-HSA-6798695"
"RAB31_mut"	"R-HSA-597592"
"RAB31_mut"	"R-HSA-8876198"
"RAB31_mut"	"R-HSA-8873719"
"RAB31_mut"	"R-HSA-9007101"
"RAB31_mut"	"R-HSA-5653656"
"SERPINB10_mut"	"R-HSA-168256"
"SERPINB10_mut"	"R-HSA-168249"
"SERPINB10_mut"	"R-HSA-6798695"
"SERPINB12_mut"	"R-HSA-168256"
"SERPINB12_mut"	"R-HSA-168249"
"SERPINB12_mut"	"R-HSA-6798695"
"SERPINB3_mut"	"R-HSA-168256"
"SERPINB3_mut"	"R-HSA-168249"
"SERPINB3_mut"	"R-HSA-6798695"
"SLCO4C1_mut"	"R-HSA-168256"
"SLCO4C1_mut"	"R-HSA-168249"
"SLCO4C1_mut"	"R-HSA-6798695"
"SLCO4C1_mut"	"R-HSA-425407"
"SLCO4C1_mut"	"R-HSA-879518"
"SLCO4C1_mut"	"R-HSA-382551"
"SLCO4C1_mut"	"R-HSA-425397"
"STK11IP_mut"	"R-HSA-168256"
"STK11IP_mut"	"R-HSA-168249"
"STK11IP_mut"	"R-HSA-6798695"
"TARM1_mut"	"R-HSA-168256"
"TARM1_mut"	"R-HSA-168249"
"TARM1_mut"	"R-HSA-6798695"
"TBC1D10C_mut"	"R-HSA-168256"
"TBC1D10C_mut"	"R-HSA-168249"
"TBC1D10C_mut"	"R-HSA-199991"
"TBC1D10C_mut"	"R-HSA-6798695"
"TBC1D10C_mut"	"R-HSA-9007101"
"TBC1D10C_mut"	"R-HSA-8854214"
"TBC1D10C_mut"	"R-HSA-5653656"
"TOM1_mut"	"R-HSA-168256"
"TOM1_mut"	"R-HSA-168249"
"TOM1_mut"	"R-HSA-6798695"
"TRPM2_mut"	"R-HSA-168256"
"TRPM2_mut"	"R-HSA-168249"
"TRPM2_mut"	"R-HSA-983712"
"TRPM2_mut"	"R-HSA-6798695"
"TRPM2_mut"	"R-HSA-2672351"
"TRPM2_mut"	"R-HSA-3295583"
"TRPM2_mut"	"R-HSA-382551"
"CNGA1_mut"	"R-HSA-2514859"
"CNGA1_mut"	"R-HSA-9709957"
"CNGA1_mut"	"R-HSA-2514856"
"CNGA1_mut"	"R-HSA-2187338"
"GRK4_mut"	"R-HSA-2514859"
"GRK4_mut"	"R-HSA-9709957"
"GRK4_mut"	"R-HSA-2514856"
"GRK4_mut"	"R-HSA-2187338"
"GUCA1C_mut"	"R-HSA-2514859"
"GUCA1C_mut"	"R-HSA-9709957"
"GUCA1C_mut"	"R-HSA-2514856"
"GUCA1C_mut"	"R-HSA-2187338"
"GUCY2D_mut"	"R-HSA-2514859"
"GUCY2D_mut"	"R-HSA-9709957"
"GUCY2D_mut"	"R-HSA-2514856"
"GUCY2D_mut"	"R-HSA-2187338"
"GUCY2F_mut"	"R-HSA-2514859"
"GUCY2F_mut"	"R-HSA-9709957"
"GUCY2F_mut"	"R-HSA-2514856"
"GUCY2F_mut"	"R-HSA-2187338"
"PPEF1_mut"	"R-HSA-2514859"
"PPEF1_mut"	"R-HSA-9709957"
"PPEF1_mut"	"R-HSA-2514856"
"PPEF1_mut"	"R-HSA-2187338"
"PCSK1_mut"	"R-HSA-400508"
"PCSK1_mut"	"R-HSA-264876"
"PCSK1_mut"	"R-HSA-392499"
"PCSK1_mut"	"R-HSA-209952"
"PCSK1_mut"	"R-HSA-2980736"
"PCSK1_mut"	"R-HSA-422085"
"PCSK1_mut"	"R-HSA-381771"
"PCSK1_mut"	"R-HSA-400511"
"INPP4A_mut"	"R-HSA-1483249"
"INPP4A_mut"	"R-HSA-1430728"
"INPP4A_mut"	"R-HSA-556833"
"INPP4A_mut"	"R-HSA-1483255"
"INPP4A_mut"	"R-HSA-1483257"
"INPP4A_mut"	"R-HSA-1855183"
"INPP4A_mut"	"R-HSA-1660516"
"INPP4A_mut"	"R-HSA-1660499"
"INPP5B_mut"	"R-HSA-1483249"
"INPP5B_mut"	"R-HSA-1430728"
"INPP5B_mut"	"R-HSA-1855183"
"INPP5B_mut"	"R-HSA-1855204"
"INPP5J_mut"	"R-HSA-1483249"
"INPP5J_mut"	"R-HSA-1430728"
"INPP5J_mut"	"R-HSA-556833"
"INPP5J_mut"	"R-HSA-1483255"
"INPP5J_mut"	"R-HSA-1483257"
"INPP5J_mut"	"R-HSA-1855183"
"INPP5J_mut"	"R-HSA-1855204"
"INPP5J_mut"	"R-HSA-1660499"
"ITPKB_mut"	"R-HSA-1483249"
"ITPKB_mut"	"R-HSA-1430728"
"ITPKB_mut"	"R-HSA-1855204"
"MIOX_mut"	"R-HSA-1483249"
"MIOX_mut"	"R-HSA-1430728"
"MIOX_mut"	"R-HSA-1855183"
"MTMR7_mut"	"R-HSA-1483249"
"MTMR7_mut"	"R-HSA-1430728"
"MTMR7_mut"	"R-HSA-556833"
"MTMR7_mut"	"R-HSA-1483255"
"MTMR7_mut"	"R-HSA-1483257"
"MTMR7_mut"	"R-HSA-1855183"
"MTMR7_mut"	"R-HSA-1660517"
"PLCD4_mut"	"R-HSA-1483249"
"PLCD4_mut"	"R-HSA-1430728"
"PLCD4_mut"	"R-HSA-1855204"
"PLCE1_mut"	"R-HSA-1483249"
"PLCE1_mut"	"R-HSA-1430728"
"PLCE1_mut"	"R-HSA-1855204"
"PLCH1_mut"	"R-HSA-1483249"
"PLCH1_mut"	"R-HSA-1430728"
"PLCH1_mut"	"R-HSA-1855204"
"PLCH2_mut"	"R-HSA-1483249"
"PLCH2_mut"	"R-HSA-1430728"
"PLCH2_mut"	"R-HSA-1855204"
"PLCZ1_mut"	"R-HSA-1483249"
"PLCZ1_mut"	"R-HSA-1430728"
"PLCZ1_mut"	"R-HSA-1855204"
"PPIP5K2_mut"	"R-HSA-1483249"
"PPIP5K2_mut"	"R-HSA-1430728"
"PPIP5K2_mut"	"R-HSA-1855167"
"SLC5A3_mut"	"R-HSA-429593"
"SLC5A3_mut"	"R-HSA-425407"
"SLC5A3_mut"	"R-HSA-425366"
"SLC5A3_mut"	"R-HSA-382551"
"BAG6_mut"	"R-HSA-9609523"
"BAG6_mut"	"R-HSA-9609507"
"OTOF_mut"	"R-HSA-9609523"
"OTOF_mut"	"R-HSA-9609507"
"OTOF_mut"	"R-HSA-9709957"
"OTOF_mut"	"R-HSA-9659379"
"OTOF_mut"	"R-HSA-9662360"
"CPE_mut"	"R-HSA-264876"
"CPE_mut"	"R-HSA-392499"
"CPE_mut"	"R-HSA-2980736"
"MYRIP_mut"	"R-HSA-264876"
"MYRIP_mut"	"R-HSA-392499"
"MYRIP_mut"	"R-HSA-2980736"
"SLC30A8_mut"	"R-HSA-264876"
"SLC30A8_mut"	"R-HSA-392499"
"SLC30A8_mut"	"R-HSA-425410"
"SLC30A8_mut"	"R-HSA-2980736"
"SLC30A8_mut"	"R-HSA-425407"
"SLC30A8_mut"	"R-HSA-425366"
"SLC30A8_mut"	"R-HSA-382551"
"SLC30A8_mut"	"R-HSA-435368"
"SLC30A8_mut"	"R-HSA-435354"
"PTPRF_mut"	"R-HSA-77387"
"PTPRF_mut"	"R-HSA-112316"
"PTPRF_mut"	"R-HSA-6794362"
"PTPRF_mut"	"R-HSA-388844"
"PTPRF_mut"	"R-HSA-162582"
"PTPRF_mut"	"R-HSA-74752"
"PTPRF_mut"	"R-HSA-9006934"
"PTPRF_mut"	"R-HSA-8849932"
"IGF2BP1_mut"	"R-HSA-428359"
"IGF2BP1_mut"	"R-HSA-5683057"
"IGF2BP1_mut"	"R-HSA-5687128"
"IGF2BP1_mut"	"R-HSA-8953854"
"IGF2BP1_mut"	"R-HSA-162582"
"CACNA1A_mut"	"R-HSA-163685"
"CACNA1A_mut"	"R-HSA-1430728"
"CACNA1A_mut"	"R-HSA-112316"
"CACNA1A_mut"	"R-HSA-422356"
"CACNA1A_mut"	"R-HSA-112315"
"CACNA1E_mut"	"R-HSA-163685"
"CACNA1E_mut"	"R-HSA-1430728"
"CACNA1E_mut"	"R-HSA-112316"
"CACNA1E_mut"	"R-HSA-112308"
"CACNA1E_mut"	"R-HSA-422356"
"CACNA1E_mut"	"R-HSA-112315"
"AK5_mut"	"R-HSA-499943"
"AK5_mut"	"R-HSA-1430728"
"AK5_mut"	"R-HSA-15869"
"AK7_mut"	"R-HSA-499943"
"AK7_mut"	"R-HSA-1430728"
"AK7_mut"	"R-HSA-15869"
"AK9_mut"	"R-HSA-499943"
"AK9_mut"	"R-HSA-1430728"
"AK9_mut"	"R-HSA-15869"
"RRM1_mut"	"R-HSA-499943"
"RRM1_mut"	"R-HSA-1430728"
"RRM1_mut"	"R-HSA-15869"
"ALPP_mut"	"R-HSA-6811442"
"ALPP_mut"	"R-HSA-199991"
"ALPP_mut"	"R-HSA-5653656"
"CYTH2_mut"	"R-HSA-6811442"
"CYTH2_mut"	"R-HSA-6811438"
"CYTH2_mut"	"R-HSA-199991"
"CYTH2_mut"	"R-HSA-5653656"
"CYTH4_mut"	"R-HSA-6811442"
"CYTH4_mut"	"R-HSA-6811438"
"CYTH4_mut"	"R-HSA-199991"
"CYTH4_mut"	"R-HSA-5653656"
"TMF1_mut"	"R-HSA-6811442"
"TMF1_mut"	"R-HSA-199991"
"TMF1_mut"	"R-HSA-6811440"
"TMF1_mut"	"R-HSA-5653656"
"VPS53_mut"	"R-HSA-6811442"
"VPS53_mut"	"R-HSA-199991"
"VPS53_mut"	"R-HSA-6811440"
"VPS53_mut"	"R-HSA-5653656"
"ATN1_mut"	"R-HSA-9006925"
"ATN1_mut"	"R-HSA-1257604"
"ATN1_mut"	"R-HSA-6807070"
"ATN1_mut"	"R-HSA-8943724"
"ATN1_mut"	"R-HSA-162582"
"PHLPP1_mut"	"R-HSA-9006925"
"PHLPP1_mut"	"R-HSA-199418"
